ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_aliases_raw,owner_identification_method,owner_cluster,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,reit_years_in_panel,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_estimated,owner_takeover_date_source,change_in_ownership_date_if_observed,change_in_ownership_type,prior_owner_name_if_observed,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
675641,Avir at Seguin,TX,control,AVIR HEALTH GROUP,WELLTOWER INC,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"SEGUIN NURSING OPERATIONS, LLC|DOLORES MAJOR BOARD MEMBER|LOUIS R RAMIREZ BOARD MEMBER|ROBERT HAYNES CEO|GUADALUPE COUNTY HOSPITAL BOARD|ERIC VORDENBAUM BOARD MEMBER|JAMES CARLTON LEE BOARD VICE CHAIRMAN|JEANNE SCHNURIGER BOARD MEMBER",8
675001,Avir at Woodlands,TX,control,AVIR HEALTH GROUP,WELLTOWER INC,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,WILLIAM H HOFFMAN BOARD MEMBER|STEPHEN K JOINER BOARD MEMBER|LABAN WRIGHT CHIEF EXECUTIVE OFFICER|WOODLAND NURSING OPERATIONS LLC|EASTLAND MEMORIAL HOSPITAL DISTRICT|REBECCA PEARSON BOARD MEMBER|NANCY K STEWART BOARD MEMBER|DONALD W HUGHES BOARD MEMBER|EMILY ROGERS DIRECTOR OF INTERNAL OPERATIONS|JACQUELYN TUCKER BOARD MEMBER|CAROLYN WHITE BOARD MEMBER|RONALD HUNT CHIEF FINANCIAL OFFICER|RICHARD BARRON BOARD MEMBER|MISSY MOYLAN BOARD MEMBER,8
675067,Gainesville Convalescent Center,TX,control,AVIR HEALTH GROUP,WELLTOWER INC,WELLTOWER INC.|WELLTOWER LLC|WELLTOWER INC|WELLTOWER OP LLC,named_reit_owner_row,Welltower,Welltower Inc.,official_company_site,Welltower product overview,https://welltower.com/product-overview/,Welltower describes post-acute care as part of its healthcare real estate platform.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2025-03-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,"KIRBY GOBER CEO|COUNTY OF THROCKMORTON|DAVID H DENNIS ADMINISTRATOR|COLLINSVILLE NURSING OPERATIONS, LLC",8
015459,GALLERIA WOODS SKILLED NURSING FACILITY,AL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2020-02-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"FRANK RUSSO SENIOR VICE PRESIDENT|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER, LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP, LLC|S-H 2014 OPCO TRS, INC|HEALTHPEAK PROPERTIES, INC.|LYNDA SULLIVAN AUTHORIZED OFFICIAL|LYNDA SULLIVAN EXEC, DIR & ADMINISTRATOR|LYNDA SULLIVAN EXEC. DIRECTOR AND ADMINISTRATOR",7
105745,CYPRESS VILLAGE,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2020-02-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"FRANK RUSSO SENIOR VICE PRESIDENT|HEALTHPEAK OP, LLC|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|TY MORGAN EXECUTIVE DIRECTOR|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC|STEPHANIE MARKOSKI AUTHORIZED OFFICIAL|STEPHANIE MARKOSKI ADMINISTRATOR",7
106083,FREEDOM POINTE HEALTH CENTER,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2020-02-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"FRANK RUSSO SENIOR VICE PRESIDENT|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER, LLC|LIFE CARE SERVICES LLC|RALPH FERA-MCILWAIN EXECUTIVE DIRECTOR|HEALTHPEAK OP, LLC|ALLEN BOUTIN OFFICER|ALLEN BOUTIN ADMINISTRATOR|S-H 2014 OPCO TRS, INC|HEALTHPEAK PROPERTIES, INC.|CCRC OPCO VENTURES, LLC",7
106042,FREEDOM SQUARE HEALTH CARE CENTER,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2020-02-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,FRANK RUSSO SR. VICE PRESIDENT|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VP AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|ALLISON BECK AUTHORIZED OFFICIAL OFFICER|ALLISON BECK ADMINISTRATOR|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC|JOSEPH MINGIONE EXECUTIVE DIRECTOR,7
105866,PLAZA WEST,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2020-02-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,FRANK RUSSO SENIOR VICE PRESIDENT|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VP AND CORPORATE SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|CHRISTOPHER GRELLA AUTHORIZED OFFICIAL OFFICER|CHRISTOPHER GRELLA ADMINISTRATOR|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC|ANGELA ROHER EXECUTIVE DIRECTOR,7
105744,REGENCY OAKS HEALTH CENTER,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2020-02-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,FRANK RUSSO SENIOR VICE PRESIDENT|KYLE BOLDEN OFFICER|KYLE BOLDEN ADMINISTRATOR|JOHN B SPENCE EXECUTIVE DIRECTOR|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC,7
396062,"INN AT FREEDOM VILLAGE,THE",PA,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2020-02-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,FRANK RUSSO SENIOR VICE PRESIDENT|JEFFREY H MILLER CEO & PRESIDENT|DANIELLE GEYER EXECUTIVE DIRECTOR|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|LORNA ADWA MALAWI AUTHORIZED OFFICIAL|LORNA ADWA MALAWI HEALTH CARE ADMINISTRATOR|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC,7
085048,CADIA REHABILITATION CAPITOL,DE,control,CADIA HEALTHCARE,SABRA HEALTH CARE REIT INC,SABRA HEALTH CARE REIT INC,named_reit_owner_row,Sabra Health Care REIT,"Sabra Health Care REIT, Inc.",official_company_ir,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2011-08-01,CMS SNF_All_Owners association date,,,,,,,2025-11-06,SILVER HOLDINGS LLC|NSR PHYSICIANS P.A.|RON E SCHAFER MANAGERIAL|RONALD E SCHAFER IRREV TR FBO ERIC ROBERT SCHAFER|RONALD E SCHAFER IRREV TRFBO LAUREN ELIZABETH MARIE SCHAFER|STEPHEN S SILVER MANAGERIAL|STEVE SILVER LLC|ERIC R SCHAFER|STEPHEN SILVER IRREVOCABLE TRUST FBO CASEY SILVER|KAREN M LITWA CHIEF FINANCIAL OFFICER|JONATHAN B SILVER|RON SCHAFER LLC|LAUREN SCHAFER|LONG TERM CARE CORP|STEPHEN C SILVER|STEPHEN SILVER IRREVOCABLE TRUST FBO JONATHAN SILVER|SCHAFER FAMILY LLC,5
085054,CADIA REHABILITATION PIKE CREEK,DE,control,CADIA HEALTHCARE,SABRA HEALTH CARE REIT INC,SABRA HEALTH CARE REIT INC,named_reit_owner_row,Sabra Health Care REIT,"Sabra Health Care REIT, Inc.",official_company_ir,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",2025|2026,2025,2026,2025,2026,2,2025-02-04,2026-03-02,2011-08-01,CMS SNF_All_Owners association date,,,,,,,2025-01-02,SILVER HOLDINGS LLC|SABRA HEALTH CARE REIT INC|RON E SCHAFER|RONALD E SCHAFER IRREV TR FBO ERIC ROBERT SCHAFER|RONALD E SCHAFER IRREV TRFBO LAUREN ELIZABETH MARIE SCHAFER|STEPHEN S SILVER|STEVE SILVER LLC|ERIC R SCHAFER|STEPHEN SILVER IRREVOCABLE TRUST FBO CASEY SILVER|KAREN M LITWA CHIEF FINANCIA OFFICER|KAREN M LITWA CHIEF FINANCIAL OFFICER|JONATHAN B SILVER|RON SCHAFER LLC|LAUREN SCHAFER|LONG TERM CARE CORP|STEPHEN C SILVER|STEPHEN SILVER IRREVOCABLE TRUST FBO JONATHAN SILVER|SCHAFER FAMILY LLC,5
155242,SIGNATURE HEALTHCARE OF MUNCIE,IN,control,SIGNATURE HEALTHCARE,SABRA HEALTH CARE REIT INC,SABRA HEALTH CARE REIT INC,named_reit_owner_row,Sabra Health Care REIT,"Sabra Health Care REIT, Inc.",official_company_ir,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2015-08-12,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"JACK L MCCORY BOARD MEMBER|RICK L SMITH VICE CHARIMAN|ANDREW B MARKEL BOARD MEMBER|COURTNEY B KLEBER BOARD MEMBER|DEBORAH A MANN VP FINANCE/CFO|BENJAMIN DAVID WELLS ADMINISTRATOR|MATTHEW K REEDY BOARD MEMBER|TERRENCE L GILLILAND BOARD MEMBER|SUSAN D BEVERS BOARD MEMBER|ERIC D FISH PRESIDENT/CEO|BRANDON J HARPE BOARD MEMBER|JACKSON COUNTY SCHNECK MEMORIAL HOSPITAL|ROBERT D GILLASPY BOARD MEMBER|LP MUNCIE MANAGEMENT, LLC",5
385031,AVAMERE CRESTVIEW OF PORTLAND,OR,control,AVAMERE,SABRA HEALTH CARE REIT INC,SABRA HEALTH CARE REIT INC,named_reit_owner_row,Sabra Health Care REIT,"Sabra Health Care REIT, Inc.",official_company_ir,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2017-08-17,CMS SNF_All_Owners association date,,,,,,,2025-09-01,"KARL RICKARD MILLER|ARI OPERATIONS, LLC|ANDREW SIMPSON CFO|ARISO LLC|DAVID P LARSON MD;|AVAMERE GROUP LLC|MARY KOFSTAD COO|SARAH TIJERINA AD;",5
385185,AVAMERE RIVERPARK OF EUGENE,OR,control,AVAMERE,SABRA HEALTH CARE REIT INC,SABRA HEALTH CARE REIT INC,named_reit_owner_row,Sabra Health Care REIT,"Sabra Health Care REIT, Inc.",official_company_ir,Sabra investor overview,https://ir.sabrahealth.com/investors/overview/,"Sabra says it owns and invests in healthcare real estate, including skilled nursing facilities.",2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2017-08-17,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"MHD TAREK NASHAWI MD;|KARL RICKARD MILLER|ARI OPERATIONS, LLC|ANDREW SIMPSON CFO|ARISO LLC|AVAMERE HEALTH SERVICES LLC|MARY KOFSTAD COO|AVAMERE GROUP LLC|RIVERPARK OPERATIONS, LLC|AMANDA SANDERS AD;",5
215339,ANCHORAGE HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,WO HOLDINGS LLC,WO HOLDINGS LLC,same_snapshot_owner_fallback,WO HOLDINGS LLC,WO HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2016-01-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|DIANNA GILLIGAN ADMINISTRATOR|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|WO HOLDINGS LLC|HEALTH CARE HOLDINGS, LLC|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ CFO",5
215340,BLUE POINT HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,WO HOLDINGS LLC,WO HOLDINGS LLC,same_snapshot_owner_fallback,WO HOLDINGS LLC,WO HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2016-01-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|HEALTH CARE FACILITY MANAGEMENT CO, LLC|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|WO HOLDINGS LLC|HEALTH CARE HOLDINGS, LLC|DAVID MONTGOMERY DIRECTOR OF NURSING|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|S.L. ROSEDALE IRREVOCABLE TRUST|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ CFO",5
215204,HOLLY HILL HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,WO HOLDINGS LLC,WO HOLDINGS LLC,same_snapshot_owner_fallback,WO HOLDINGS LLC,WO HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2016-01-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|WO HOLDINGS LLC|HEALTH CARE HOLDINGS, LLC|LINDA KARMALA DIRECTOR OF NURSING|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ CFO",5
215043,KENSINGTON HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,WO HOLDINGS LLC,WO HOLDINGS LLC,same_snapshot_owner_fallback,WO HOLDINGS LLC,WO HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2016-01-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|TARA M HOFFMAN ADMINISTRATOR|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|WO HOLDINGS LLC|HEALTH CARE HOLDINGS, LLC|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ CFO",5
215346,NORTHWEST HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,WO HOLDINGS LLC,WO HOLDINGS LLC,same_snapshot_owner_fallback,WO HOLDINGS LLC,WO HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2016-01-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|S.L.ROSEDALE IRREVOCABLE TRUST|MEIR HAKIMI ADMINISTRATOR|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|WO HOLDINGS LLC|HEALTH CARE HOLDINGS, LLC|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ CFO",5
385239,AVAMERE REHABILITATION OF COOS BAY,OR,control,AVAMERE,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",same_snapshot_owner_fallback,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2006-01-06,CMS SNF_All_Owners association date,,,,,,,2025-08-01,"KARL RICKARD MILLER|KARL RICKARD MILLER CHAIRMAN|ARI OPERATIONS, LLC|GRETCHEN STAUFFER ADMINISTRATOR|ARISO LLC|RICHARD A DILLON|RICHARD A DILLON PRESIDENT|RONALD A ODERMOTT CFO|AVAMERE GROUP LLC",4
385132,AVAMERE REHABILITATION OF KING CITY,OR,control,AVAMERE,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",same_snapshot_owner_fallback,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2006-01-06,CMS SNF_All_Owners association date,,,,,,,2025-09-01,"KARL RICKARD MILLER|ARI OPERATIONS, LLC|ANDREW SIMPSON CFO|ARISO LLC|DAVID P LARSON MD;|JONATHAN HILLMAN AD;|AVAMERE GROUP LLC|MARY KOFSTAD COO",4
505264,AVAMERE AT PACIFIC RIDGE,WA,control,AVAMERE,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",same_snapshot_owner_fallback,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2006-01-06,CMS SNF_All_Owners association date,,,,,,,2025-11-06,"KARL RICKARD MILLER|KARL RICKARD MILLER CEO|ARI OPERATIONS, LLC|ANDREW SIMPSON CFO|ARISO LLC|JOSHUA B KRETCHMAR MD;|AVAMERE GROUP LLC|MARY KOFSTAD COO|CHRISTINE MILLER ADMINISTRATOR",4
505488,Richmond Beach Rehab,WA,control,AVAMERE,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",same_snapshot_owner_fallback,"ARI OPERATIONS, LLC","ARI OPERATIONS, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2006-01-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"KARL RICKARD MILLER|ARI OPERATIONS, LLC|ANDREW SIMPSON CFO|ARISO LLC|AVAMERE HEALTH SERVICES LLC|DIANNE MANGIO AD;|RICHARD A DILLON|RONALD A ODERMOTT|AVAMERE GROUP LLC|MARY KOFSTAD COO|ARASH MIRZAIE AMIRABADI MD;",4
676104,GRAPEVINE MEDICAL LODGE,TX,control,PRIORITY MANAGEMENT,CARETRUST REIT INC,CARETRUST REIT INC.|CARETRUST REIT INC,named_reit_owner_row,CareTrust REIT,"CareTrust REIT, Inc.",official_company_site,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it is a healthcare REIT focused on acquiring and leasing skilled nursing and seniors housing properties.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2014-12-01,CMS SNF_All_Owners association date,,,,,,,2025-05-01,"DOUGLAS B BOULWARE MANAGER|BRIAN T SCROGGINS CHEIF FINANCIAL OFFICER|BRIAN T SCROGGINS CFO|DEBRA SUE P WAGGONER SECRETARY OF MEMBER OF BOARD OF|JOHN M DUNCUM MEMBER OF BOARD OF DIRECTORS|PMG OPCO-GRAPEVINE LLC|WILLIAM A SANDFORD PRESIDENT OF BOARD OF DIRECTORS|JASON WREN CHIEF EXECUTIVE OFFICER|JASON WREN PRESIDENT AND CHIEF EXECUTIVE OF|WILLIAM R COOK MEMBER OF BOARD OF DIRECTORS|DANA D MANOUSHAGIAN MEMBER OF BOARD OF DIRECTORS|STEVEN D BOULWARE MANAGER, 2ND AUTHORIZED OFFICIAL|STEVEN D BOULWARE MANAGER|CHARLES G COCANOUGHER MEMBER OF BOARD OF DIRECTORS|LOYD L JACKSON MEMBER OF BOARD OF DIRECTORS|SDB HOLDINGS|JEFFREY SICKING MEMBER OF BOARD OF DIRECTORS|DECATUR HOSPITAL AUTHORITY|CAREY WILLIAMS MEMBER OF BOARD OF DIRECTORS|WILLIAM M BAUDER MANAGER|CHRISTOPHER N FORBIS MEMBER OF BOARD OF DIRECTORS|JEFF BAKKER MEMBER OF BOARD OF DIRECTORS",3
