ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_identification_method,owner_cluster,public_parent_name,public_entity_type,public_reit_status,public_source_label,public_source_url,public_source_note,verification_confidence,reit_years_in_panel,takeover_date_best,takeover_date_best_source,owner_takeover_date_estimated,change_in_ownership_date_if_observed,prior_owner_name_if_observed,prior_owner_candidates_pre_reit_snapshot,current_owner_visible_in_pre_reit_snapshot,ownership_change_signal,owner_aliases_raw,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_source,change_in_ownership_type,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
265318,"NHC HEALTHCARE, MARYLAND HEIGHTS",MO,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-02-01,CMS owner association date,2000-02-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|MELVIN RECTOR|SUSAN TAYLOR|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
425052,NHC HealthCare - Anderson,SC,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,HEATH HILL|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|BRADLEY MOORHOUSE|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
425054,NHC Healthcare - Laurens,SC,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,RICKIE SHEARER ADMINISTRATOR|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|BRADLEY MOORHOUSE|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445013,"NHC HEALTHCARE, CHATTANOOGA",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-07-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-06-02,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|ANTHONY J RAFFA|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445004,"NHC HEALTHCARE, DICKSON",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-07-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-06-02,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION|BRANDON VINCENT,23
445127,"NHC HEALTHCARE, FRANKLIN",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-08-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-07-01,TIMOTHY SHELLY|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|STEPHEN FLATT|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION|CHELSEY F NORRIS,23
445191,"NHC HEALTHCARE, HENDERSONVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,TIMOTHY SHELLY MANAGER OF LLC|NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-08-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-07-01,TIMOTHY SHELLY MANAGER OF LLC|ROBERT M USSERY|NATIONAL HEALTH CORPORATION|DAILEY HILL|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445024,"NHC HEALTHCARE, JOHNSON CITY",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|HOWARD NASON JR. MANAGER OF LLC|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|TYLER WILLIAMS ADMINISTRATOR|HOWARD NASON JR. MANAGER OF LLC|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445094,"NHC HEALTHCARE, LEWISBURG",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|DERRICK SCOTT|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445076,"NHC HEALTHCARE, MCMINNVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-07-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-06-02,BENJAMIN J. HOLLAND ADMINISTRATOR|ROBERT M USSERY PRESIDENT OF CHAIN HOME OFFICE|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445069,"NHC HEALTHCARE, MILAN",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,ROBERT M USSERY|PATRICK MCHALE|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445101,"NHC HEALTHCARE, PULASKI",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|DOUGLAS WONG|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445117,"NHC HEALTHCARE, SCOTT",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|JASON JONES ADMINISTRATOR|DERYL JOHNSON|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445126,"NHC HEALTHCARE, SEQUATCHIE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-08-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-07-01,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|RANDY REYNOLDS|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445116,"NHC HEALTHCARE, SMITHVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-07-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-06-02,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|RYAN VADEN|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445119,"NHC HEALTHCARE, SOMERVILLE",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-10-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-09-01,ROBERT M USSERY|CHARLES BIDWELL|NATIONAL HEALTH CORPORATION|JANET HUNT|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
445130,"NHC HEALTHCARE, SPARTA",TN,control,NATIONAL HEALTHCARE CORPORATION,NHC-OP LP,same_snapshot_owner_fallback,NHC-OP LP,National HealthCare Corporation,operator_company,no,National HealthCare Corporation annual report,https://nhccare.com/wp-content/uploads/2025/07/Annual-Report-for-Website.pdf,NHC's annual report describes the company as an operator of skilled nursing and senior health care facilities.,medium,2025|2026,2000-07-01,CMS owner association date,2000-07-01,,,NATIONAL HEALTH CORPORATION|NATIONAL HEALTHCARE CORPORATION,True,same_owner_already_visible_pre_reit,NHC-OP LP,NHC-OP LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-07-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-06-02,ROBERT M USSERY|NATIONAL HEALTH CORPORATION|GREGORY BIDWELL|BRENNAN PEARSON|NHC-OP LP|NATIONAL HEALTHCARE CORPORATION,23
115718,MARSH'S EDGE,GA,control,SENIOR LIVING COMMUNITIES,SENIOR LIVING COMMUITIES LLC,same_snapshot_owner_fallback,SENIOR LIVING COMMUITIES LLC,"Senior Living Communities, LLC",operator_company,no,Senior Living Communities official FAQs,https://senior-living-communities.com/about/faqs/,Senior Living Communities describes itself as a company that owns and operates senior living communities.,medium,2025|2026,2008-05-25,CMS owner association date,2008-05-25,,,,True,same_owner_already_visible_pre_reit,SENIOR LIVING COMMUITIES LLC,SENIOR LIVING COMMUITIES LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-04-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-02-28,BRENDA THOMPSON|DONALD THOMPSON|DONALD THOMPSON CEO|DAVID JACKSON|SENIOR LIVING COMMUITIES LLC|CHRIS THORPE EXECUTIVE DIRECTOR|DENISE NEZBETH,2
425392,Linville Court At The Cascades Verdae,SC,control,SENIOR LIVING COMMUNITIES,SENIOR LIVING COMMUITIES LLC,same_snapshot_owner_fallback,SENIOR LIVING COMMUITIES LLC,"Senior Living Communities, LLC",operator_company,no,Senior Living Communities official FAQs,https://senior-living-communities.com/about/faqs/,Senior Living Communities describes itself as a company that owns and operates senior living communities.,medium,2025|2026,2010-03-31,CMS owner association date,2010-03-31,,,BANYAN GREENVILLE LLC,True,same_owner_already_visible_pre_reit,SENIOR LIVING COMMUITIES LLC,SENIOR LIVING COMMUITIES LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,BANYAN GREENVILLE LLC|BRENDA THOMPSON|DONALD THOMPSON|DAVID JACKSON|SENIOR LIVING COMMUITIES LLC,2
365077,MONTEREY CARE CENTER,OH,control,OPTALIS HEALTH & REHABILITATION,SPTMISC PROPERTIES TRUST,named_reit_owner_row,SPTMISC PROPERTIES TRUST,SPTMISC PROPERTIES TRUST,private_trust_or_individual_vehicle,no,CMS owner entity name,,Owner entity is a private trust rather than a REIT.,low,2025|2026,2022-06-01,CMS owner association date,2022-06-01,,,"JOHN C DUNN VP OF OPERATIONS, COO|MACINTOSH MANAGEMENT COMPANY LLC|ASHLEE SIZEMORE DIRECTOR OF NURSING|AHTRUM INC",False,different_named_entities_in_pre_reit_snapshot,SPTMISC PROPERTIES TRUST,SPTMISC PROPERTIES TRUST,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,"JOHN C DUNN VP OF OPERATIONS, COO|JOHN C DUNN|ABEL QUINTERO LNHA|MAURA MILLER|MAURA MILLER CEO|MAURA MILLER PRESIDENT, CEO|CURT ANDERSON PRESIDENT AND CFO|CURT ANDERSON|MACINTOSH MANAGEMENT COMPANY LLC|ASHLEE SIZEMORE DIRECTOR OF NURSING|AHTRUM INC",1
455936,FOCUSED CARE AT LAMESA,TX,control,FOCUSED POST ACUTE CARE PARTNERS,STRATFORD HOSPITAL DISTRICT,same_snapshot_owner_fallback,STRATFORD HOSPITAL DISTRICT,STRATFORD HOSPITAL DISTRICT,hospital_system,no,CMS owner entity name,,Owner entity is a hospital or hospital-related organization.,low,2025|2026,2016-11-27,CMS owner association date,2016-11-27,,,FOCUSED POST ACUTE CARE PARTNERS II LLC|SHAWN L CONLEY CFO OF MNGT COMPANY|LORETTA STRUBBE COO OF CONT MNGMT COMPANY|FPACP LAMESA LLC,True,same_owner_already_visible_pre_reit,STRATFORD HOSPITAL DISTRICT,STRATFORD HOSPITAL DISTRICT,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,WALTER SPURLOCK|STRATFORD HOSPITAL DISTRICT|EDDIE C METCALF BOARD VICE PRESIDENT|FOCUSED POST ACUTE CARE PARTNERS II LLC|MARK S MCKENZIE AUTHORIZED REPRESENTATIVE|MARK S MCKENZIE CEO OF MNGT COM AND ITS COR PARE|JANET M REINART BOARD SECRETARY|SHAWN L CONLEY CFO OF CONT MANAGEMENT COM|SHAWN L CONLEY CFO OF MNGT COMPANY|RICHARD L CHUMLEY BOARD PRESIDENT|LORETTA STRUBBE COO OF CONT MNGMT COMPANY|LORETTA STRUBBE COO OF CONT MNGMT COMP AND ITS C|FPACP LAMESA LLC|CURTIS SCOTT JOHNSON INTERIM CEO|CURTIS SCOTT JOHNSON DISTRICT ADMINISTRATOR|MARSHA L WRIGHT BOARD MEMBER|LAURA DAVIS CEO,1
