analysis_spec,sample_role,analysis_sample_label,treatment_analysis_sample,ccn_str,analysis_facility_name,analysis_state,year,ever_treated,treat_year,post_treat,event_time,deal_id,pe_firm,platform_name,transition_type,transition_verified,verification_tier,ownership_effective_date,baseline_medicaid_share,baseline_medicaid_n_years,baseline_medicare_share,baseline_medicare_n_years,baseline_avgadl_mds3,baseline_avgadl_mds3_n_years,high_medicare,ltcfocus_avgadl_mds3,ltcfocus_avg_dailycensus,any_private_equity_owner,any_reit_owner,any_trust_owner,any_investment_firm_owner,any_holding_company_owner,any_management_company_owner,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,has_baseline_medicaid,has_form671,has_pbj_nurse,has_provider_info,has_provider_info_latest,has_owner_snapshot,has_chow_event,has_enrollment_snapshot,control_v2_gold_plus_silver_eligible,control_v2_gold_plus_silver_staffing_eligible,panel_years,years_with_form671,years_with_pbj_nurse,pbj_days_observed,pbj_mean_census,pbj_total_rn_hours,pbj_total_nurse_hours,pbj_mean_rn_hprd,pbj_mean_nurse_hprd,provider_reported_staffing_hprd,provider_staffing_rating,provider_rn_staffing_rating,provider_health_rating,provider_overall_rating,provider_qm_rating,provider_survey_score,provider_reported_incidents,provider_subst_complaints,provider_ic_citations,provider_number_of_fines,provider_total_fines_dollars,provider_payment_denials,provider_total_penalties,provider_changed_ownership_12m,form671_total_residents_mean,form671_medicaid_census_mean,form671_medicare_census_mean,form671_medicaid_share_mean,provider_ownership_type,provider_certified_beds,provider_avg_residents_per_day,provider_legal_business_name,provider_chain_name,provider_chain_id,provider_name,provider_state,facility_name_treatment,state_treatment,city_treatment,provider_processing_date,outcome_available_pbj_staffing,has_provider_staffing_outcome,has_star_rating_outcome,has_form671_payer_mix_outcome,sample_main_staffing,sample_provider_staffing,sample_star_ratings,sample_payer_mix_outcome
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055003,"EUREKA REHABILITATION & WELLNESS CENTER, LP",CA,2025,0,,,,,,,,,,,80.31626724975706,3.0,13.386484936831875,3.0,16.074886297376096,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,85.05423545858328,4976.37,89016.94,0.2138987997725896,3.831791680926675,3.96844,1.0,,3.0,2.0,2.0,84.000,35.0,20.0,,1.0,8018.0,0.0,1.0,N,83.0,64.0,15.0,0.7710843373493977,For profit - Partnership,99.0,84.8,"EUREKA REHABILITATION & WELLNESS CENTER, LP",SHLOMO RECHNITZ,678.0,"EUREKA REHABILITATION & WELLNESS CENTER, LP",CA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055003,"EUREKA REHABILITATION & WELLNESS CENTER, LP",CA,2026,0,,,,,,,,,,,80.31626724975706,3.0,13.386484936831875,3.0,16.074886297376096,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.82538,1.0,,2.0,1.0,3.0,102.000,,,,1.0,8416.0,0.0,1.0,N,,,,,For profit - Individual,99.0,87.3,"EUREKA REHABILITATION & WELLNESS CENTER, LP",SHLOMO RECHNITZ,678.0,"EUREKA REHABILITATION & WELLNESS CENTER, LP",CA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2016,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,19.88,176.31,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,5.59866,5.0,5.0,5.0,5.0,5.0,21.333,9.0,3.0,,0.0,0.0,0.0,0.0,N,,,,,Government - County,192.0,188.0,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2017,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,19.71,190.5,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,190.2744054254924,84137.86,387402.52,1.2119340940510466,5.57854174593527,5.90606,5.0,5.0,5.0,5.0,5.0,12.000,1.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,Government - County,192.0,190.0,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2018,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,19.44,190.81,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,190.55642618251315,86864.62,388364.18,1.249018031158044,5.583804223498813,5.74849,,5.0,,,,8.000,1.0,5.0,,0.0,0.0,0.0,0.0,N,,,,,Government - County,192.0,191.2,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2019,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,18.59,190.35,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,190.42461047406695,83955.37,392541.79,1.2079514391759254,5.647957618016449,5.57322,,5.0,,,,10.667,0.0,4.0,,0.0,0.0,0.0,0.0,N,,,,,Government - County,192.0,190.9,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2020,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,17.06,136.78,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,187.8694457716197,92603.15,388845.86,1.3469243022345458,5.655211339108268,5.6915,5.0,5.0,5.0,5.0,5.0,14.667,0.0,7.0,,0.0,0.0,0.0,0.0,N,,,,,Government - County,192.0,189.1,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2021,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,16.66,179.42,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,179.62430588734935,89995.54000000001,383786.69,1.37327653758714,5.861523997387911,5.72926,5.0,5.0,5.0,5.0,5.0,12.667,1.0,3.0,0.0,0.0,0.0,0.0,0.0,N,,,,,Government - County,192.0,183.0,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2022,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,16.81,159.41,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,160.171759701651,82038.81999999999,369892.83,1.40331496285693,6.32971744166463,6.32579,5.0,,5.0,5.0,5.0,18.000,1.0,2.0,0.0,1.0,650.0,0.0,1.0,N,,,,,Government - County,192.0,160.3,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2023,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,17.59,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,156.0784685724903,83571.94,351173.19,1.466974806982949,6.1647991691085355,6.0606,5.0,,5.0,5.0,5.0,16.667,3.0,0.0,0.0,1.0,650.0,0.0,1.0,N,174.0,173.0,0.0,0.9942528735632185,Government - County,192.0,157.1,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,CA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2024,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,154.51015289058768,89377.48999999999,361338.62,1.5813675470746715,6.392790014564734,6.60688,5.0,,4.0,5.0,5.0,45.333,2.0,0.0,0.0,1.0,650.0,0.0,1.0,N,165.5,87.0,78.0,0.5003111501574053,Government - County,192.0,153.5,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,CA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2025,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,153.9296243209287,68192.20999999999,266180.76,1.6226234264492043,6.334774558061141,6.26984,5.0,,4.0,5.0,5.0,57.000,3.0,5.0,0.0,0.0,0.0,0.0,0.0,N,157.0,1.0,156.0,0.0063694267515923,Government - County,192.0,154.1,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,CA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055008,EDGEMOOR HOSPITAL,CA,2026,0,,,,,,,,,,,99.355602526725,3.0,0.0770145772594752,3.0,18.52506511175899,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,6.43967,5.0,,4.0,5.0,5.0,33.000,,,0.0,0.0,0.0,0.0,0.0,N,,,,,Government - County,192.0,152.4,COUNTY OF SAN DIEGO,,,EDGEMOOR HOSPITAL,CA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2016,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,17.79,147.24,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,5.01302,4.0,3.0,2.0,3.0,4.0,63.333,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,166.0,165.0,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME F,,,EISENBERG VILLAGE,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2017,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,18.17,163.47,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,163.92844866486172,22307.05,284117.86,0.3730127354379733,4.7497502156943705,4.9497,4.0,3.0,2.0,4.0,5.0,80.000,1.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,166.0,165.0,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2018,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,18.2,158.12,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,164.1950867972607,19916.95,280047.39,0.3325817867959374,4.67572237783921,4.59881,,3.0,,,,87.200,2.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,166.0,166.7,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2019,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,17.81,162.56,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,158.1657170727823,21054.28,280133.5,0.3659320939356548,4.8748175547958965,4.62284,,2.0,,,,64.667,2.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,166.0,163.5,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2020,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,17.62,106.49,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,131.32304108934542,20813.62,243800.72,0.4470416629975002,5.119041806302478,5.08844,4.0,3.0,3.0,5.0,5.0,67.333,1.0,1.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,166.0,144.8,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2021,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,17.93,89.81,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,89.99794951425386,14918.3,169542.47,0.4542229731347485,5.169083604492941,5.30531,4.0,3.0,3.0,5.0,5.0,68.000,1.0,5.0,2.0,2.0,25000.0,0.0,2.0,N,,,,,Non profit - Corporation,166.0,87.9,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2022,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,17.59,81.9,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,81.65598157880767,15145.07,164270.89,0.5085599591642597,5.514421589086722,5.26896,5.0,,3.0,5.0,5.0,70.667,3.0,7.0,5.0,2.0,10330.0,0.0,2.0,N,,,,,Non profit - Corporation,166.0,81.9,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2023,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,17.2,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,79.71106665074056,13535.48,147626.89,0.4685517950410902,5.09393013621399,4.97219,5.0,,2.0,4.0,5.0,116.667,13.0,7.0,4.0,2.0,53670.0,0.0,2.0,N,76.0,68.0,3.0,0.8947368421052632,Non profit - Corporation,166.0,85.5,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,CA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2024,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,73.97136287625418,13596.16,140009.94,0.5024324334302787,5.1728965770615245,5.25116,5.0,,3.0,5.0,5.0,86.667,15.0,8.0,3.0,2.0,40494.0,0.0,2.0,N,75.75,68.25,3.0,0.9010526315789472,Non profit - Corporation,166.0,73.8,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,CA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2025,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,75.78384473819257,10402.12,108063.86,0.5033320043683229,5.226221188396532,5.30211,5.0,,3.0,4.0,4.0,83.000,40.0,24.0,0.0,2.0,40494.0,0.0,2.0,N,75.0,69.0,3.0,0.92,Non profit - Corporation,166.0,74.3,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,CA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055013,EISENBERG VILLAGE,CA,2026,0,,,,,,,,,,,84.874472303207,3.0,4.033560738581147,3.0,17.864179786200197,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,5.12511,5.0,,3.0,4.0,4.0,75.000,,,0.0,1.0,30744.0,0.0,1.0,N,,,,,Non profit - Corporation,166.0,77.5,EISENBERG VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING,,,EISENBERG VILLAGE,CA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2016,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,18.15,59.6,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,5.3723,5.0,5.0,3.0,4.0,4.0,45.333,0.0,2.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,84.0,65.0,CONGREGATIONAL HOMES INC,,,MOUNT SAN ANTONIO GARDENS,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2017,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,17.92,60.47,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,60.12304772522164,16135.94,132638.93,0.737110775699763,6.052564825813102,6.29908,5.0,5.0,3.0,5.0,5.0,61.333,1.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,84.0,54.0,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2018,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,17.72,61.39,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,61.18095835324096,16351.5,138777.18,0.7340803535577994,6.235833199570102,6.05238,,4.0,,,,68.000,1.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,84.0,63.7,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2019,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,16.93,62.59,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,62.38477066411849,16727.12,139010.13,0.7346479039321338,6.108261789261929,6.2112,,5.0,,,,56.667,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,84.0,61.4,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2020,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,18.03,44.69,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,58.7797419971333,18039.51,131720.25,0.8457448735543738,6.1477424960590135,5.91011,5.0,5.0,3.0,5.0,5.0,63.333,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,84.0,60.8,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2021,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,19.15,50.55,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,50.410588204066464,17409.72,118264.61,0.9442985202397806,6.440939156044198,6.17711,5.0,5.0,3.0,5.0,5.0,68.000,0.0,0.0,2.0,1.0,10205.0,0.0,1.0,N,,,,,Non profit - Corporation,84.0,52.3,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2022,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,18.81,44.41,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,44.26116552529596,13234.99,104975.34,0.8176151487389798,6.516520310641044,6.2809,5.0,,3.0,5.0,5.0,66.000,0.0,0.0,2.0,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,84.0,48.2,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2023,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,17.66,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,37.48406394330307,9471.2,84348.31,0.6983577323156276,6.2227888686709,6.9383,5.0,,4.0,5.0,5.0,54.000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N,32.0,0.0,1.0,0.0,Non profit - Corporation,64.0,32.8,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,CA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2024,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,366.0,39.0928392259914,9655.04,84958.54000000001,0.6766619409740039,5.944729876690264,6.04667,4.0,,5.0,5.0,5.0,34.667,0.0,0.0,,0.0,0.0,0.0,0.0,N,36.5,0.0,1.0,0.0,Non profit - Corporation,64.0,38.6,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,CA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2025,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,181.0,38.194200244200246,5056.28,42920.75,0.731085101698636,6.219841382395968,6.08976,5.0,,5.0,5.0,5.0,17.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,40.0,0.0,3.0,0.0,Non profit - Corporation,64.0,39.0,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,CA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,055016,MOUNT SAN ANTONIO GARDENS,CA,2026,0,,,,,,,,,,,0.0,3.0,2.691689990281827,3.0,17.9797667638484,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,,1.0,,5.0,5.0,5.0,20.000,,,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,64.0,37.5,CONGREGATIONAL HOMES,,,MOUNT SAN ANTONIO GARDENS,CA,,,,2026-03-01,0,0,1,0,0,0,1,0
